,city,date,fare,ride_id,driver_count,type
1472,South Phillip,2019-03-15 8:24,22.28,6020000000000.0,38,Urban
1473,South Phillip,2019-05-03 11:43,8.3,8580000000000.0,38,Urban
1474,North Madeline,2019-04-05 18:23,29.69,241000000000.0,19,Urban
1475,North Madeline,2019-02-25 4:32,13.58,4930000000000.0,19,Urban
1476,North Madeline,2019-04-07 8:54,32.99,1820000000000.0,19,Urban
1477,North Madeline,2019-03-04 17:20,21.38,9540000000000.0,19,Urban
1478,North Madeline,2019-04-12 13:57,7.77,9270000000000.0,19,Urban
1479,North Madeline,2019-04-30 16:02,37.48,2510000000000.0,19,Urban
1480,North Madeline,2019-01-29 16:12,17.57,2600000000000.0,19,Urban
1481,North Madeline,2019-01-12 9:42,20.82,8110000000000.0,19,Urban
1482,North Madeline,2019-01-14 3:43,31.88,8710000000000.0,19,Urban
1483,North Madeline,2019-01-26 2:37,5.59,3680000000000.0,19,Urban
1484,North Madeline,2019-05-02 23:25,11.94,7530000000000.0,19,Urban
1485,North Madeline,2019-04-07 6:50,11.92,737000000000.0,19,Urban
1486,North Madeline,2019-03-31 3:35,21.24,654000000000.0,19,Urban
1487,North Madeline,2019-01-28 9:57,42.24,583000000000.0,19,Urban
1488,North Madeline,2019-03-06 19:26,26.34,1880000000000.0,19,Urban
1489,North Madeline,2019-03-04 22:29,6.19,547000000000.0,19,Urban
1490,North Madeline,2019-04-15 10:02,37.6,3900000000000.0,19,Urban
1491,North Madeline,2019-04-08 20:26,25.79,9440000000000.0,19,Urban
1492,North Madeline,2019-02-16 15:06,37.75,1450000000000.0,19,Urban
1493,North Madeline,2019-04-04 6:42,25.38,6910000000000.0,19,Urban
1494,North Madeline,2019-05-03 0:07,16.44,212000000000.0,19,Urban
1495,North Madeline,2019-02-04 18:56,9.84,9480000000000.0,19,Urban
1496,North Madeline,2019-03-01 4:34,20.8,1580000000000.0,19,Urban
1497,North Madeline,2019-02-27 11:42,36.87,9530000000000.0,19,Urban
1498,North Madeline,2019-01-30 18:20,16.5,8650000000000.0,19,Urban
1499,Port Johnbury,2019-04-27 16:22,25.67,2750000000000.0,3,Urban
1500,Port Johnbury,2019-05-05 6:26,25.3,2540000000000.0,3,Urban
1501,Port Johnbury,2019-03-21 2:20,32.8,5450000000000.0,3,Urban
1502,Port Johnbury,2019-04-11 10:26,9.1,7800000000000.0,3,Urban
1503,Port Johnbury,2019-05-02 12:46,42.42,3250000000000.0,3,Urban
1504,Port Johnbury,2019-04-28 16:29,36.42,274000000000.0,3,Urban
1505,Port Johnbury,2019-03-27 8:26,38.99,4120000000000.0,3,Urban
1506,Port Johnbury,2019-03-30 17:59,15.17,4900000000000.0,3,Urban
1507,Port Johnbury,2019-02-08 10:29,7.63,3500000000000.0,3,Urban
1508,Port Johnbury,2019-02-27 2:44,11.33,3230000000000.0,3,Urban
1509,Port Johnbury,2019-01-07 5:43,19.08,8840000000000.0,3,Urban
1510,Port Johnbury,2019-03-29 3:22,14.54,3760000000000.0,3,Urban
1511,Port Johnbury,2019-03-25 2:17,41.61,8060000000000.0,3,Urban
1512,Port Johnbury,2019-02-20 4:27,27.1,3560000000000.0,3,Urban
1513,Port Johnbury,2019-03-30 20:43,19.48,5140000000000.0,3,Urban
1514,Port Johnbury,2019-04-12 3:43,8.42,39663640391.0,3,Urban
1515,Port Johnbury,2019-01-21 5:10,32.68,277000000000.0,3,Urban
1516,Port Johnbury,2019-01-15 18:45,40.32,2120000000000.0,3,Urban
1517,Port Johnbury,2019-02-05 16:04,7.44,3010000000000.0,3,Urban
1518,Port Johnbury,2019-04-25 0:15,10.26,2980000000000.0,3,Urban
1519,Port Johnbury,2019-01-04 2:56,32.75,1740000000000.0,3,Urban
1520,Port Johnbury,2019-03-26 7:22,7.63,8090000000000.0,3,Urban
1521,Robertport,2019-03-06 9:51,6.73,9680000000000.0,12,Urban
1522,Robertport,2019-03-20 19:11,20.21,9630000000000.0,12,Urban
1523,Robertport,2019-02-18 15:01,43.47,8000000000000.0,12,Urban
1524,Robertport,2019-04-03 1:20,15.14,6670000000000.0,12,Urban
1525,Robertport,2019-02-28 22:50,13.39,681000000000.0,12,Urban
1526,Robertport,2019-04-19 19:45,39.57,3970000000000.0,12,Urban
1527,Robertport,2019-02-24 22:01,8.48,2890000000000.0,12,Urban
1528,Robertport,2019-01-25 1:33,44.75,6710000000000.0,12,Urban
1529,Robertport,2019-05-03 2:36,31.62,4850000000000.0,12,Urban
1530,Robertport,2019-03-25 18:55,35.29,7880000000000.0,12,Urban
1531,Robertport,2019-04-24 23:45,19.73,7440000000000.0,12,Urban
1532,Robertport,2019-04-27 12:31,41.48,6460000000000.0,12,Urban
1533,Robertport,2019-04-27 10:55,11.42,9230000000000.0,12,Urban
1534,Robertport,2019-03-21 5:48,8.2,3400000000000.0,12,Urban
1535,Robertport,2019-03-26 22:47,13.34,5450000000000.0,12,Urban
1536,Robertport,2019-02-14 4:42,18.38,9070000000000.0,12,Urban
1537,Robertport,2019-04-30 23:36,14.81,1470000000000.0,12,Urban
1538,Robertport,2019-03-17 22:50,14.61,8500000000000.0,12,Urban
1539,Robertport,2019-04-16 9:48,36.11,5890000000000.0,12,Urban
1540,Robertport,2019-04-18 6:58,24.48,4270000000000.0,12,Urban
1541,Pattyland,2019-01-30 12:35,8.57,4690000000000.0,59,Urban
1542,Pattyland,2019-02-01 22:43,32.03,2850000000000.0,59,Urban
1543,Pattyland,2019-02-15 15:13,44.03,1560000000000.0,59,Urban
1544,Pattyland,2019-04-26 8:31,19.99,8830000000000.0,59,Urban
1545,Pattyland,2019-04-03 3:29,14.06,5400000000000.0,59,Urban
1546,Pattyland,2019-02-21 17:53,7.06,5810000000000.0,59,Urban
1547,Pattyland,2019-02-10 2:55,24.39,7260000000000.0,59,Urban
1548,Pattyland,2019-04-18 23:27,28.66,2340000000000.0,59,Urban
1549,Pattyland,2019-04-23 2:57,13.01,9350000000000.0,59,Urban
1550,Pattyland,2019-01-01 17:22,42.11,9610000000000.0,59,Urban
1551,Pattyland,2019-02-05 0:47,28.81,115000000000.0,59,Urban
1552,Pattyland,2019-02-11 20:25,33.21,1330000000000.0,59,Urban
1553,Pattyland,2019-01-14 20:49,40.21,5830000000000.0,59,Urban
1554,Pattyland,2019-03-27 6:49,8.57,3070000000000.0,59,Urban
1555,Pattyland,2019-04-25 14:57,44.39,1720000000000.0,59,Urban
1556,Pattyland,2019-05-02 20:17,4.23,166000000000.0,59,Urban
1557,Pattyland,2019-03-19 20:41,18.17,9390000000000.0,59,Urban
1558,Pattyland,2019-04-19 12:57,4.55,6860000000000.0,59,Urban
1559,Pattyland,2019-01-09 8:20,41.04,3530000000000.0,59,Urban
1560,Pattyland,2019-04-12 11:58,28.65,6920000000000.0,59,Urban
1561,Pattyland,2019-01-12 20:07,17.85,1720000000000.0,59,Urban
1562,Amandaburgh,2019-03-05 2:15,26.28,907000000000.0,12,Urban
1563,Amandaburgh,2019-02-24 23:10,43.66,6570000000000.0,12,Urban
1564,Amandaburgh,2019-02-10 20:42,36.17,6460000000000.0,12,Urban
1565,Amandaburgh,2019-01-11 2:22,29.24,7280000000000.0,12,Urban
1566,Amandaburgh,2019-01-21 4:12,9.26,5530000000000.0,12,Urban
1567,Amandaburgh,2019-04-19 16:30,6.27,4400000000000.0,12,Urban
1568,Amandaburgh,2019-03-20 7:40,27.45,3700000000000.0,12,Urban
1569,Amandaburgh,2019-04-01 9:24,24.29,2000000000000.0,12,Urban
1570,Amandaburgh,2019-04-20 2:16,16.27,3510000000000.0,12,Urban
1571,Amandaburgh,2019-03-13 12:52,13.88,6220000000000.0,12,Urban
1572,Amandaburgh,2019-04-22 21:34,42.52,1900000000000.0,12,Urban
1573,Amandaburgh,2019-02-06 10:02,11.93,7550000000000.0,12,Urban
1574,Amandaburgh,2019-04-24 8:02,14.55,7840000000000.0,12,Urban
1575,Amandaburgh,2019-04-05 10:22,25.55,8580000000000.0,12,Urban
1576,Amandaburgh,2019-03-07 2:26,18.76,3420000000000.0,12,Urban
1577,Amandaburgh,2019-01-02 9:57,33.06,6330000000000.0,12,Urban
1578,Amandaburgh,2019-01-13 16:04,23.35,9980000000000.0,12,Urban
1579,Amandaburgh,2019-01-29 23:28,41.06,4300000000000.0,12,Urban
1580,North Barbara,2019-05-04 2:33,24.09,9280000000000.0,18,Urban
1581,North Barbara,2019-02-04 8:12,42.59,4970000000000.0,18,Urban
1582,North Barbara,2019-03-23 20:59,23.76,5550000000000.0,18,Urban
1583,North Barbara,2019-04-17 2:49,39.18,3500000000000.0,18,Urban
1584,North Barbara,2019-02-11 18:51,43.26,8970000000000.0,18,Urban
1585,North Barbara,2019-04-06 9:03,26.64,929000000000.0,18,Urban
1586,North Barbara,2019-03-24 6:49,4.05,5340000000000.0,18,Urban
1587,North Barbara,2019-05-05 9:46,26.54,4330000000000.0,18,Urban
1588,North Barbara,2019-04-27 0:19,16.89,5100000000000.0,18,Urban
1589,North Barbara,2019-03-16 10:22,25.06,9750000000000.0,18,Urban
1590,North Barbara,2019-04-10 17:12,10.94,356000000000.0,18,Urban
1591,North Barbara,2019-04-01 0:20,31.72,9790000000000.0,18,Urban
1592,North Barbara,2019-02-14 11:29,4.11,7680000000000.0,18,Urban
1593,North Barbara,2019-01-17 18:14,18.27,378000000000.0,18,Urban
1594,North Barbara,2019-04-30 5:22,28.89,3280000000000.0,18,Urban
1595,North Barbara,2019-03-08 9:24,29.15,96327208793.0,18,Urban
1596,North Barbara,2019-03-27 9:44,33.4,5620000000000.0,18,Urban
1597,North Barbara,2019-05-05 15:15,38.15,256000000000.0,18,Urban
1598,North Barbara,2019-03-17 17:07,6.12,5480000000000.0,18,Urban
1599,North Barbara,2019-04-09 17:12,6.68,2540000000000.0,18,Urban
1600,North Barbara,2019-02-03 23:57,11.54,5810000000000.0,18,Urban
1601,North Barbara,2019-01-08 5:21,25.84,3510000000000.0,18,Urban
1602,West Gabriel,2019-04-29 1:22,36.7,4100000000000.0,57,Urban
1603,West Gabriel,2019-01-15 14:51,13.38,7560000000000.0,57,Urban
1604,West Gabriel,2019-04-21 4:50,4.96,2690000000000.0,57,Urban
1605,West Gabriel,2019-01-16 6:23,25.97,6590000000000.0,57,Urban
1606,West Gabriel,2019-05-01 2:18,27.45,2830000000000.0,57,Urban
1607,West Gabriel,2019-02-28 12:03,31.82,4150000000000.0,57,Urban
1608,West Gabriel,2019-03-09 4:39,14.41,8740000000000.0,57,Urban
1609,West Gabriel,2019-02-20 6:07,8.44,6910000000000.0,57,Urban
1610,West Gabriel,2019-03-17 4:22,15.95,9300000000000.0,57,Urban
1611,West Gabriel,2019-04-20 5:31,23.69,4910000000000.0,57,Urban
1612,West Gabriel,2019-04-27 0:34,37.74,7640000000000.0,57,Urban
1613,West Gabriel,2019-04-25 14:28,10.86,8500000000000.0,57,Urban
1614,West Gabriel,2019-01-30 15:37,25.64,3460000000000.0,57,Urban
1615,West Gabriel,2019-05-01 4:34,8.67,426000000000.0,57,Urban
1616,West Gabriel,2019-01-31 2:31,6.8,1040000000000.0,57,Urban
1617,West Gabriel,2019-04-08 21:34,13.31,8630000000000.0,57,Urban
1618,West Gabriel,2019-01-15 18:25,11.71,3840000000000.0,57,Urban
1619,West Gabriel,2019-01-12 16:34,31.98,2990000000000.0,57,Urban
1620,West Gabriel,2019-01-23 5:22,40.17,9160000000000.0,57,Urban
1621,West Gabriel,2019-02-17 7:39,17.03,4390000000000.0,57,Urban
1622,West Gabriel,2019-01-28 22:22,5.58,8440000000000.0,57,Urban
1623,West Gabriel,2019-02-20 9:30,28.13,7470000000000.0,57,Urban
1624,West Gabriel,2019-05-05 1:24,27.57,4430000000000.0,57,Urban
1625,Barronchester,2019-01-27 3:08,27.79,6650000000000.0,11,Suburban
1626,Barronchester,2019-05-05 4:03,30.38,2280000000000.0,11,Suburban
1627,Barronchester,2019-04-25 19:11,36.13,2660000000000.0,11,Suburban
1628,Barronchester,2019-03-31 6:05,44.24,1250000000000.0,11,Suburban
1629,Barronchester,2019-03-02 23:36,36.49,4030000000000.0,11,Suburban
1630,Barronchester,2019-04-07 14:43,21.95,9360000000000.0,11,Suburban
1631,Barronchester,2019-02-18 18:35,42.32,3490000000000.0,11,Suburban
1632,Barronchester,2019-03-06 6:36,46.07,4550000000000.0,11,Suburban
1633,Barronchester,2019-03-26 18:27,30.32,1780000000000.0,11,Suburban
1634,Barronchester,2019-03-20 18:52,35.09,4840000000000.0,11,Suburban
1635,Barronchester,2019-01-09 9:01,38.57,1250000000000.0,11,Suburban
1636,Barronchester,2019-02-04 14:59,45.75,7220000000000.0,11,Suburban
1637,Barronchester,2019-04-28 11:49,39.19,9920000000000.0,11,Suburban
1638,Barronchester,2019-03-19 19:18,46.42,2890000000000.0,11,Suburban
1639,Barronchester,2019-04-02 19:38,28.55,9110000000000.0,11,Suburban
1640,Barronchester,2019-04-05 14:12,33.5,91435348621.0,11,Suburban
1641,East Kentstad,2019-04-07 19:44,18.75,6580000000000.0,20,Suburban
1642,East Kentstad,2019-01-22 20:43,35.01,8750000000000.0,20,Suburban
1643,East Kentstad,2019-05-01 17:35,39.29,1990000000000.0,20,Suburban
1644,East Kentstad,2019-04-19 21:05,22.42,1140000000000.0,20,Suburban
1645,East Kentstad,2019-03-24 2:53,31.53,1910000000000.0,20,Suburban
1646,East Kentstad,2019-01-26 4:48,39.19,9310000000000.0,20,Suburban
1647,East Kentstad,2019-05-07 13:29,38.74,41356844955.0,20,Suburban
1648,East Kentstad,2019-04-19 14:47,44.82,750000000000.0,20,Suburban
1649,East Kentstad,2019-03-18 11:45,33.83,627000000000.0,20,Suburban
1650,East Kentstad,2019-04-12 15:21,17.26,8440000000000.0,20,Suburban
1651,East Kentstad,2019-03-04 21:52,20.83,2470000000000.0,20,Suburban
1652,East Kentstad,2019-04-10 20:44,21.38,9080000000000.0,20,Suburban
1653,East Kentstad,2019-01-10 11:15,24.65,7200000000000.0,20,Suburban
1654,Lake Omar,2019-01-17 21:33,21.71,967000000000.0,22,Suburban
1655,Lake Omar,2019-03-26 5:52,48.26,5010000000000.0,22,Suburban
1656,Lake Omar,2019-04-06 20:29,40.55,8970000000000.0,22,Suburban
1657,Lake Omar,2019-02-26 11:53,12.49,4140000000000.0,22,Suburban
1658,Lake Omar,2019-01-17 18:29,28.54,8210000000000.0,22,Suburban
1659,Lake Omar,2019-03-03 13:17,33.97,1570000000000.0,22,Suburban
1660,Lake Omar,2019-03-29 20:14,14.77,6600000000000.0,22,Suburban
1661,Lake Omar,2019-01-17 4:55,35.94,8680000000000.0,22,Suburban
1662,Lake Omar,2019-04-13 23:28,25.61,3670000000000.0,22,Suburban
1663,Lake Omar,2019-01-03 1:16,14.61,7120000000000.0,22,Suburban
1664,Lake Omar,2019-04-15 16:39,45.64,3820000000000.0,22,Suburban
1665,Lake Omar,2019-05-05 23:39,12.45,6380000000000.0,22,Suburban
1666,Lake Omar,2019-04-13 7:09,24.9,9450000000000.0,22,Suburban
1667,Lake Omar,2019-02-20 21:56,33.61,2720000000000.0,22,Suburban
1668,Myersshire,2019-02-27 17:38,17.1,5710000000000.0,19,Suburban
1669,Myersshire,2019-04-29 6:08,17.99,1130000000000.0,19,Suburban
1670,Myersshire,2019-01-10 6:32,45.81,7010000000000.0,19,Suburban
1671,Myersshire,2019-01-06 11:43,22.8,499000000000.0,19,Suburban
1672,Myersshire,2019-03-26 11:33,28.71,2180000000000.0,19,Suburban
1673,Myersshire,2019-01-25 5:27,35.65,3460000000000.0,19,Suburban
1674,Myersshire,2019-01-02 16:59,33.62,6490000000000.0,19,Suburban
1675,Myersshire,2019-01-26 11:16,49.22,1970000000000.0,19,Suburban
1676,Myersshire,2019-03-15 8:22,15.71,2810000000000.0,19,Suburban
1677,Myersshire,2019-03-25 8:26,18.16,2360000000000.0,19,Suburban
1678,Myersshire,2019-04-15 0:07,32.13,6920000000000.0,19,Suburban
1679,Myersshire,2019-04-20 4:56,37.15,4250000000000.0,19,Suburban
1680,Myersshire,2019-04-30 10:54,41.25,5290000000000.0,19,Suburban
1681,Myersshire,2019-02-15 13:31,40.6,5020000000000.0,19,Suburban
1682,Myersshire,2019-04-24 8:51,26.84,389000000000.0,19,Suburban
1683,Myersshire,2019-04-17 23:24,20.51,4670000000000.0,19,Suburban
1684,West Hannah,2019-04-19 1:06,37.78,2270000000000.0,12,Suburban
1685,West Hannah,2019-03-22 20:18,25.86,7620000000000.0,12,Suburban
1686,West Hannah,2019-01-09 3:44,14.41,1040000000000.0,12,Suburban
1687,West Hannah,2019-02-01 2:36,33.85,8300000000000.0,12,Suburban
1688,West Hannah,2019-04-19 21:55,24.58,2160000000000.0,12,Suburban
1689,West Hannah,2019-02-18 14:27,40.22,8810000000000.0,12,Suburban
1690,West Hannah,2019-02-06 20:06,18.33,1400000000000.0,12,Suburban
1691,West Hannah,2019-02-16 20:00,20.35,7960000000000.0,12,Suburban
1692,West Hannah,2019-03-25 2:14,40.11,4500000000000.0,12,Suburban
1693,West Hannah,2019-05-05 7:51,36.08,1870000000000.0,12,Suburban
1694,West Hannah,2019-01-27 19:15,22.42,3200000000000.0,12,Suburban
1695,West Hannah,2019-02-17 17:21,12.6,2730000000000.0,12,Suburban
1696,West Hannah,2019-04-23 4:56,47.08,6280000000000.0,12,Suburban
1697,West Hannah,2019-04-02 16:29,33.41,306000000000.0,12,Suburban
1698,West Hannah,2019-02-13 9:44,42.61,881000000000.0,12,Suburban
1699,West Hannah,2019-01-07 19:37,46.64,5790000000000.0,12,Suburban
1700,West Hannah,2019-03-09 11:22,21.44,8330000000000.0,12,Suburban
1701,West Hannah,2019-02-22 23:29,23.36,8180000000000.0,12,Suburban
1702,West Hannah,2019-02-23 11:22,23.5,7800000000000.0,12,Suburban
1703,West Hannah,2019-01-21 19:54,41.95,16507766547.0,12,Suburban
1704,West Hannah,2019-03-02 17:06,13.92,7390000000000.0,12,Suburban
1705,East Marymouth,2019-03-29 8:36,37.6,6370000000000.0,5,Suburban
1706,East Marymouth,2019-01-16 15:44,46.2,1180000000000.0,5,Suburban
1707,East Marymouth,2019-04-27 5:31,36.11,8310000000000.0,5,Suburban
1708,East Marymouth,2019-03-21 11:01,17.43,1620000000000.0,5,Suburban
1709,East Marymouth,2019-04-03 12:18,26.93,3380000000000.0,5,Suburban
1710,East Marymouth,2019-05-01 20:10,13.17,9050000000000.0,5,Suburban
1711,East Marymouth,2019-03-08 4:55,43.79,1700000000000.0,5,Suburban
1712,East Marymouth,2019-03-12 10:46,38.26,5240000000000.0,5,Suburban
1713,East Marymouth,2019-01-27 12:18,43.06,6910000000000.0,5,Suburban
1714,East Marymouth,2019-04-12 6:51,33.18,9390000000000.0,5,Suburban
1715,East Marymouth,2019-04-02 1:04,20.0,9370000000000.0,5,Suburban
1716,East Marymouth,2019-02-21 19:36,41.21,2450000000000.0,5,Suburban
1717,East Marymouth,2019-03-06 14:00,35.95,5150000000000.0,5,Suburban
1718,East Marymouth,2019-05-04 23:18,39.07,4460000000000.0,5,Suburban
1719,East Marymouth,2019-05-06 22:39,34.12,9220000000000.0,5,Suburban
1720,East Marymouth,2019-01-11 2:12,12.21,56113993388.0,5,Suburban
1721,East Marymouth,2019-02-04 19:03,31.44,9310000000000.0,5,Suburban
1722,East Marymouth,2019-04-04 10:59,23.38,8030000000000.0,5,Suburban
1723,East Marymouth,2019-01-23 6:04,24.91,6000000000000.0,5,Suburban
1724,East Marymouth,2019-01-19 19:28,29.94,389000000000.0,5,Suburban
1725,East Marymouth,2019-04-23 14:20,33.66,8240000000000.0,5,Suburban
1726,East Marymouth,2019-04-09 1:04,29.03,8440000000000.0,5,Suburban
1727,East Marymouth,2019-02-24 18:02,27.38,5220000000000.0,5,Suburban
1728,East Marymouth,2019-03-22 21:54,14.13,6500000000000.0,5,Suburban
1729,East Marymouth,2019-03-05 19:06,25.44,7450000000000.0,5,Suburban
1730,East Marymouth,2019-03-13 8:07,27.54,9780000000000.0,5,Suburban
1731,East Marymouth,2019-02-12 23:18,47.41,7410000000000.0,5,Suburban
1732,New Raymond,2019-02-25 21:40,20.44,5980000000000.0,17,Suburban
1733,New Raymond,2019-03-21 1:45,22.12,6030000000000.0,17,Suburban
1734,New Raymond,2019-03-18 12:07,36.26,3150000000000.0,17,Suburban
1735,New Raymond,2019-05-03 12:23,48.56,9500000000000.0,17,Suburban
1736,New Raymond,2019-01-05 17:58,22.5,7830000000000.0,17,Suburban
1737,New Raymond,2019-01-02 15:38,45.32,8880000000000.0,17,Suburban
1738,New Raymond,2019-05-01 5:16,14.2,1540000000000.0,17,Suburban
1739,New Raymond,2019-01-15 12:51,47.01,3570000000000.0,17,Suburban
1740,New Raymond,2019-03-08 17:43,34.45,8900000000000.0,17,Suburban
1741,New Raymond,2019-02-28 7:10,17.09,4630000000000.0,17,Suburban
1742,New Raymond,2019-05-03 8:35,13.36,8610000000000.0,17,Suburban
1743,New Raymond,2019-03-17 4:31,18.09,5030000000000.0,17,Suburban
1744,New Raymond,2019-03-06 17:11,15.53,6120000000000.0,17,Suburban
1745,New Raymond,2019-01-07 10:02,28.74,4250000000000.0,17,Suburban
1746,New Raymond,2019-03-07 17:57,26.55,6930000000000.0,17,Suburban
1747,New Raymond,2019-04-08 14:44,46.37,249000000000.0,17,Suburban
1748,New Raymond,2019-01-10 12:41,49.19,7830000000000.0,17,Suburban
1749,New Raymond,2019-01-31 19:56,12.87,2300000000000.0,17,Suburban
1750,New Raymond,2019-03-19 17:37,28.19,3980000000000.0,17,Suburban
1751,New Raymond,2019-02-01 4:56,35.6,225000000000.0,17,Suburban
1752,New Raymond,2019-03-28 14:25,14.75,775000000000.0,17,Suburban
1753,New Raymond,2019-02-11 17:28,17.97,7550000000000.0,17,Suburban
1754,Lake Robertside,2019-01-11 20:17,46.51,6570000000000.0,4,Suburban
1755,Lake Robertside,2019-03-05 11:48,29.12,4060000000000.0,4,Suburban
1756,Lake Robertside,2019-04-30 20:45,22.26,202000000000.0,4,Suburban
1757,Lake Robertside,2019-03-18 8:04,44.21,9840000000000.0,4,Suburban
1758,Lake Robertside,2019-01-13 18:22,28.37,5200000000000.0,4,Suburban
1759,Lake Robertside,2019-04-10 3:39,34.14,9360000000000.0,4,Suburban
1760,Lake Robertside,2019-01-23 0:24,46.83,3570000000000.0,4,Suburban
1761,Lake Robertside,2019-02-05 3:17,21.45,3670000000000.0,4,Suburban
1762,Lake Robertside,2019-04-01 3:17,28.07,1680000000000.0,4,Suburban
1763,Lake Robertside,2019-03-27 8:12,29.07,2040000000000.0,4,Suburban
1764,Lake Robertside,2019-01-14 19:24,21.46,2930000000000.0,4,Suburban
1765,Lake Robertside,2019-04-02 8:53,21.31,4630000000000.0,4,Suburban
1766,Lake Robertside,2019-03-12 6:05,31.23,3350000000000.0,4,Suburban
1767,Lake Robertside,2019-03-14 19:44,35.79,8740000000000.0,4,Suburban
1768,Lake Robertside,2019-02-24 6:25,41.57,9700000000000.0,4,Suburban
1769,Lake Robertside,2019-03-30 0:54,16.53,30234681362.0,4,Suburban
1770,Lake Robertside,2019-01-23 0:46,14.29,2340000000000.0,4,Suburban
1771,Lake Robertside,2019-02-10 15:11,20.98,7330000000000.0,4,Suburban
1772,Lake Robertside,2019-01-25 21:44,48.81,6510000000000.0,4,Suburban
1773,Lake Robertside,2019-01-13 4:32,44.66,1760000000000.0,4,Suburban
1774,Lake Robertside,2019-04-27 6:20,28.29,9600000000000.0,4,Suburban
1775,Lake Robertside,2019-04-07 6:35,46.5,5130000000000.0,4,Suburban
1776,Lake Robertside,2019-02-16 7:14,47.31,6270000000000.0,4,Suburban
1777,Lake Robertside,2019-02-12 9:45,20.03,9630000000000.0,4,Suburban
1778,Lake Robertside,2019-04-03 3:27,12.76,1300000000000.0,4,Suburban
1779,Josephside,2019-03-30 9:45,44.74,5590000000000.0,25,Suburban
1780,Josephside,2019-02-07 6:56,31.94,3190000000000.0,25,Suburban
1781,Josephside,2019-03-12 19:25,29.47,1700000000000.0,25,Suburban
1782,Josephside,2019-01-18 6:31,33.07,7130000000000.0,25,Suburban
1783,Josephside,2019-03-03 19:43,17.39,1280000000000.0,25,Suburban
1784,Josephside,2019-04-17 5:45,32.72,6320000000000.0,25,Suburban
1785,Josephside,2019-01-17 18:16,35.68,4970000000000.0,25,Suburban
1786,Josephside,2019-02-22 14:39,16.97,1760000000000.0,25,Suburban
1787,Josephside,2019-03-19 17:33,37.42,6760000000000.0,25,Suburban
1788,Josephside,2019-02-07 20:52,15.98,6790000000000.0,25,Suburban
1789,Josephside,2019-04-02 12:23,49.33,483000000000.0,25,Suburban
1790,Josephside,2019-02-17 23:01,38.24,1250000000000.0,25,Suburban
1791,Josephside,2019-01-18 10:21,14.75,6140000000000.0,25,Suburban
1792,Josephside,2019-04-01 3:46,23.73,6120000000000.0,25,Suburban
1793,Josephside,2019-03-07 2:22,39.17,6540000000000.0,25,Suburban
1794,Josephside,2019-05-02 15:30,21.33,6700000000000.0,25,Suburban
1795,Josephside,2019-02-24 3:58,40.92,175000000000.0,25,Suburban
1796,Josephside,2019-04-26 2:02,27.2,3030000000000.0,25,Suburban
1797,Josephside,2019-02-03 14:48,43.39,7790000000000.0,25,Suburban
1798,Josephside,2019-04-10 10:56,32.26,5720000000000.0,25,Suburban
1799,Josephside,2019-02-10 7:56,35.39,8540000000000.0,25,Suburban
1800,Josephside,2019-02-28 11:07,41.18,2440000000000.0,25,Suburban
1801,Josephside,2019-02-25 10:17,35.8,2850000000000.0,25,Suburban
1802,Josephside,2019-04-12 14:30,37.37,2630000000000.0,25,Suburban
1803,Josephside,2019-01-02 7:26,33.57,8530000000000.0,25,Suburban
1804,Josephside,2019-03-18 22:55,35.58,5450000000000.0,25,Suburban
1805,Josephside,2019-04-24 10:29,42.58,1070000000000.0,25,Suburban
1806,Brandonfort,2019-01-14 12:35,28.02,8100000000000.0,10,Suburban
1807,Brandonfort,2019-04-08 20:02,35.64,6110000000000.0,10,Suburban
1808,Brandonfort,2019-03-22 16:17,38.66,4750000000000.0,10,Suburban
1809,Brandonfort,2019-05-02 3:14,48.63,4440000000000.0,10,Suburban
1810,Brandonfort,2019-01-02 1:41,49.95,1300000000000.0,10,Suburban
1811,Brandonfort,2019-03-19 5:49,45.52,201000000000.0,10,Suburban
1812,Brandonfort,2019-04-07 0:42,35.76,2970000000000.0,10,Suburban
1813,Brandonfort,2019-02-06 2:32,35.41,5050000000000.0,10,Suburban
1814,Brandonfort,2019-01-11 16:25,37.35,8700000000000.0,10,Suburban
1815,Brandonfort,2019-05-03 2:01,41.62,3180000000000.0,10,Suburban
1816,Brandonfort,2019-03-26 19:35,19.22,8660000000000.0,10,Suburban
1817,Brandonfort,2019-01-10 11:10,40.2,9840000000000.0,10,Suburban
1818,Brandonfort,2019-03-13 23:19,21.62,9840000000000.0,10,Suburban
1819,Brandonfort,2019-04-19 5:52,44.24,1400000000000.0,10,Suburban
1820,Brandonfort,2019-03-16 20:49,19.23,4360000000000.0,10,Suburban
1821,Brandonfort,2019-01-30 1:51,17.5,6480000000000.0,10,Suburban
1822,Brandonfort,2019-04-04 21:13,21.56,8110000000000.0,10,Suburban
1823,Brandonfort,2019-03-03 4:25,46.01,2290000000000.0,10,Suburban
1824,Brandonfort,2019-04-15 4:12,47.17,7390000000000.0,10,Suburban
1825,Lewisland,2019-02-14 17:38,42.31,580000000000.0,4,Suburban
1826,Lewisland,2019-01-30 15:08,32.4,5100000000000.0,4,Suburban
1827,Lewisland,2019-01-25 20:46,32.38,8330000000000.0,4,Suburban
1828,Lewisland,2019-04-08 19:51,35.16,5720000000000.0,4,Suburban
1829,Lewisland,2019-01-28 11:38,35.6,9370000000000.0,4,Suburban
